조사년도,개방ID,학교명,시도명,대학원_야간박사과정여자재학생수,대학원_야간박사과정재학생수,대학원_야간석사과정여자재학생수,대학원_야간석사과정재학생수,대학원_주간박사과정여자재학생수,대학원_주간박사과정재학생수,대학원_주간석사과정여자재학생수,대학원_주간석사과정재학생수,대학원_여자재학생수,대학원_재학생수,대학원개황_석사과정입학정원수,대학원개황_학과수,대학원대학수,대학원개황_졸업생수,대학원개황_여자교원수,대학원개황_여자휴학생수,대학원개황_여자사무직원수,대학원개황_여자입학생수,대학원개황_여자졸업생수,대학원개황_재적학생수,대학원개황_재적여학생수,대학원개황_주야간석사과정입학정원수,대학원개황_주간석사과정휴학생수,대학원개황_주간석사과정여자휴학생수,대학원개황_주간석사과정재적학생수,대학원개황_주간석사과정재적여학생수,대학원개황_주간석사과정입학정원수,대학원개황_주간박사과정휴학생수,대학원개황_주간박사과정여자휴학생수,대학원개황_주간박사과정재적학생수,대학원개황_주간박사과정재적여학생수,대학원개황_주간박사과정입학정원수,대학원개황_박사과정학과수,대학원개황_박사과정졸업생수,대학원개황_박사과정여자졸업생수,대학원개황_박사과정입학정원수,대학원개황_석사과정여자졸업생수,대학원개황_석사과정졸업생수,대학원개황_교원정원수,대학원개황_교원수,대학원개황_휴학생수,대학원개황_학교수,대학원개황_사무직원정원수,대학원개황_사무직원수,대학원개황_입학생수,대학원개황_야간석사과정휴학생수,대학원개황_야간석사과정여자휴학생수,대학원개황_야간석사과정재적학생수,대학원개황_야간석사과정재적여학생수,대학원개황_야간석사과정입학정원수,대학원개황_야간박사과정휴학생수,대학원개황_야간박사과정여자휴학생수,대학원개황_야간박사과정재적학생수,대학원개황_야간박사과정재적여학생수,대학원개황_야간박사과정입학정원수
2009,1600942492,건국대학교 농축대학원,서울,0,0,35,123,0,0,0,0,35,123,50,15,0,33,0,15,1,19,14,178,50,0,0,0,0,0,0,0,0,0,0,0,0,33,14,0,0,0,10,0,55,1,0,2,52,55,15,178,50,50,0,0,0,0,0
2009,1604676127,전북대학교,전북,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1606235027,진주교육대학교 교육대학원,경남,0,0,270,412,0,0,0,0,270,412,178,15,0,124,0,25,0,87,84,460,295,0,0,0,0,0,0,0,0,0,0,0,0,124,84,0,0,0,0,0,48,1,0,0,136,48,25,460,295,178,0,0,0,0,0
2009,1609598517,한림국제대학원대학교,서울,0,0,235,335,0,0,0,0,235,335,80,3,1,29,3,30,0,158,16,385,265,0,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,12,12,50,1,16,5,214,50,30,385,265,80,0,0,0,0,0
2009,1636811673,강남대학교 실천신학대학원,경기,0,0,12,43,0,0,0,0,12,43,23,4,0,17,0,1,0,6,6,49,13,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,0,0,0,1,6,1,0,0,21,6,1,49,13,23,0,0,0,0,0
2009,1650401890,대구대학교 재활과학대학원,대구,0,0,249,328,0,0,0,0,249,328,120,5,0,88,0,35,0,89,75,376,284,0,0,0,0,0,0,0,0,0,0,0,0,88,75,0,0,0,0,0,48,1,0,0,120,48,35,376,284,120,0,0,0,0,0
2009,1671385347,계명대학교 여성학대학원,대구,0,0,0,0,0,0,54,56,54,56,25,3,0,8,2,4,0,25,8,60,58,0,4,4,60,58,25,0,0,0,0,0,0,8,8,0,0,0,0,2,4,1,0,0,27,0,0,0,0,0,0,0,0,0,0
2009,1674424827,한성대학교 지식서비스&컨설팅대학원,서울,0,0,5,34,0,0,0,0,5,34,35,1,0,0,0,0,0,6,0,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,50,1,0,35,5,35,0,0,0,0,0
2009,1692459464,광주여자대학교미용과학대학원,광주,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0
2009,1692574799,경기대학교 건축전문대학원,서울,0,0,0,0,0,2,4,7,4,9,0,1,0,18,0,0,0,0,6,14,4,0,2,0,9,4,0,3,0,5,0,0,2,17,6,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1703732252,숙명여자대학교 교육대학원,서울,0,0,483,490,0,0,0,0,483,490,220,21,0,188,1,55,0,209,188,545,538,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,1,1,55,1,0,0,213,55,55,545,538,220,0,0,0,0,0
2009,1705718696,아세아연합신학대학교 대학원,경기,0,0,0,0,6,19,40,103,46,122,80,5,0,25,0,19,0,21,8,193,65,0,61,17,164,57,80,10,2,29,8,10,1,20,7,10,1,5,0,0,71,1,0,0,57,0,0,0,0,0,0,0,0,0,0
2009,1723246395,충남대학교 산업대학원,대전,0,0,10,181,0,0,0,0,10,181,85,16,0,72,0,1,0,6,6,202,11,0,0,0,0,0,0,0,0,0,0,0,0,72,6,0,0,0,0,0,21,1,0,0,88,21,1,202,11,85,0,0,0,0,0
2009,1727145791,한양대학교 공학대학원,서울,0,0,91,819,0,0,0,0,91,819,300,12,0,275,0,3,2,36,22,863,94,0,0,0,0,0,0,0,0,0,0,0,0,275,22,0,0,0,1,1,44,1,0,3,339,44,3,863,94,300,0,0,0,0,0
2009,1728982567,평택대학교 사회복지대학원,경기,0,0,130,174,0,0,0,0,130,174,75,3,0,55,0,8,0,47,37,185,138,0,0,0,0,0,0,0,0,0,0,0,0,55,37,0,0,0,0,0,11,1,0,0,66,11,8,185,138,75,0,0,0,0,0
2009,1738523721,성결대학교 신학대학원,경기,0,0,1,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0
2009,1742631793,인천대학교 교육대학원,인천,0,0,294,469,0,0,0,0,294,469,198,23,0,178,0,16,0,120,119,505,310,0,0,0,0,0,0,0,0,0,0,0,0,178,119,0,0,0,0,0,36,1,0,0,189,36,16,505,310,198,0,0,0,0,0
2009,1743234217,국제뇌교육종합대학원대학교,충남,0,0,0,0,50,114,127,185,177,299,85,3,1,16,7,31,7,68,9,343,208,0,28,22,213,149,85,16,9,130,59,40,3,15,9,40,0,1,26,18,44,1,35,22,110,0,0,0,0,0,0,0,0,0,0
2009,1745145559,목포대학교 산업기술대학원,전남,0,0,3,42,0,0,0,0,3,42,26,9,0,9,0,0,0,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,13,2,0,44,3,26,0,0,0,0,0
2009,1750612974,연세대학교 보건환경대학원,강원,0,0,43,82,0,0,0,0,43,82,32,5,0,30,0,7,0,19,15,93,50,0,0,0,0,0,0,0,0,0,0,0,0,30,15,0,0,0,0,0,11,1,0,0,35,11,7,93,50,32,0,0,0,0,0
2009,1751584470,한세대학교목회대학원,경기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1752798438,경성대학교 디지털디자인전문대학원,부산,0,0,0,0,5,18,9,18,14,36,30,1,0,2,1,3,0,5,0,41,17,0,2,1,20,10,30,3,2,21,7,10,1,2,0,10,0,0,7,7,5,1,0,0,18,0,0,0,0,0,0,0,0,0,0
2009,1759107530,가톨릭대학교 교회음악대학원,서울,0,0,11,11,0,0,0,0,11,11,15,1,0,5,0,1,0,7,5,13,12,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,3,2,1,0,0,7,2,1,13,12,15,0,0,0,0,0
2009,1772439181,영산대학교 경영대학원,경남,0,0,6,27,0,0,0,0,6,27,10,2,0,14,0,0,0,5,8,28,6,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,1,1,0,0,18,1,0,28,6,10,0,0,0,0,0
2009,1789836525,한국정보통신대학교 경영전문대학원,대전,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1794125914,연세대학교 생활환경대학원,서울,0,0,120,167,0,0,0,0,120,167,75,9,0,80,0,45,0,48,61,227,165,0,0,0,0,0,0,0,0,0,0,0,0,80,61,0,0,0,0,0,60,1,0,0,71,60,45,227,165,75,0,0,0,0,0
2009,1794685423,경상국립대학교 경영대학원,경남,0,0,19,101,0,0,0,0,19,101,40,1,0,23,0,3,0,10,5,113,22,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,12,1,0,0,40,12,3,113,22,40,0,0,0,0,0
2009,1799171149,동덕여자대학교 일반대학원,서울,0,0,0,0,49,51,95,95,144,146,65,17,0,38,0,32,0,66,36,181,176,0,19,17,114,112,65,16,15,67,64,35,11,25,25,35,11,13,0,0,35,1,0,0,66,0,0,0,0,0,0,0,0,0,0
2009,1800435543,가톨릭관동대학교 경영행정?사회복지대학원,강원,0,0,29,59,0,0,0,0,29,59,30,6,0,15,0,1,0,14,4,61,30,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,2,1,0,0,29,2,1,61,30,30,0,0,0,0,0
2009,1819762468,성균관대학교 교육대학원,서울,0,0,507,643,0,0,0,0,507,643,270,18,0,219,0,70,0,212,172,745,577,0,0,0,0,0,0,0,0,0,0,0,0,219,172,0,0,0,0,0,102,1,0,0,270,102,70,745,577,270,0,0,0,0,0
2009,1829649627,경북대학교 수사과학대학원,대구,0,0,38,83,0,0,0,0,38,83,30,3,0,19,0,6,0,15,8,93,44,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,10,1,0,0,30,10,6,93,44,30,0,0,0,0,0
2009,1842615962,서울과학기술대학교 IT정책전문대학원,서울,0,0,0,0,7,49,12,44,19,93,21,5,0,17,3,8,0,9,3,127,27,0,16,4,60,16,21,18,4,67,11,21,5,12,3,21,0,5,0,11,34,1,0,0,32,0,0,0,0,0,0,0,0,0,0
2009,1847336113,숙명여자대학교 일반대학원,서울,0,0,0,0,374,374,683,683,1057,1057,394,45,0,340,0,312,0,519,340,1369,1369,0,224,224,907,907,394,88,88,462,462,138,32,279,279,138,61,61,0,0,312,1,0,0,519,0,0,0,0,0,0,0,0,0,0
2009,1850486636,호서대학교 글로벌창업대학원,충남,0,0,12,59,0,0,0,0,12,59,30,2,0,16,0,5,0,6,2,83,17,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,3,24,1,0,0,31,24,5,83,17,30,0,0,0,0,0
2009,1851368010,성균관대학교 언론정보대학원,서울,0,0,60,125,0,0,0,0,60,125,60,4,0,40,0,22,0,23,24,168,82,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,0,0,0,0,43,1,0,0,55,43,22,168,82,60,0,0,0,0,0
2009,1859324514,연세대학교 경제대학원,서울,0,0,55,268,0,0,0,0,55,268,105,1,0,88,0,4,0,22,14,290,59,0,0,0,0,0,0,0,0,0,0,0,0,88,14,0,0,0,0,0,22,1,0,0,105,22,4,290,59,105,0,0,0,0,0
2009,1861960053,서울미디어대학원대학교,서울,0,0,11,53,0,0,0,0,11,53,100,2,1,0,0,1,5,12,0,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,4,1,50,10,57,4,1,57,12,100,0,0,0,0,0
2009,1867770254,경북대학교 경영대학원,대구,0,0,58,314,0,0,0,0,58,314,120,9,0,102,0,4,0,22,7,368,62,0,0,0,0,0,0,0,0,0,0,0,0,102,7,0,0,0,0,0,54,1,0,0,120,54,4,368,62,120,0,0,0,0,0
2009,1876542150,건양대학교 교육대학원,충남,0,0,0,0,0,0,140,204,140,204,50,13,0,98,0,4,0,35,58,212,144,0,8,4,212,144,0,0,0,0,0,0,0,98,58,0,0,0,0,0,8,1,0,0,58,0,0,0,0,50,0,0,0,0,0
2009,1879456639,부산외국어대학교 교육대학원,부산,0,0,130,179,0,0,0,0,130,179,90,9,0,91,1,18,0,53,65,203,148,0,0,0,0,0,0,0,0,0,0,0,0,91,65,0,0,0,0,1,24,1,0,0,74,24,18,203,148,90,0,0,0,0,0
2009,1888298809,고신대학교 기독교상담복지대학원,부산,0,0,47,54,0,0,0,0,47,54,25,2,0,0,0,11,0,20,0,69,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,22,15,11,69,58,25,0,0,0,0,0
2009,1900183141,계명대학교 교육대학원,대구,0,0,486,643,0,0,0,0,486,643,272,26,0,233,0,69,1,211,178,741,555,0,0,0,0,0,0,0,0,0,0,0,0,233,178,0,0,0,0,1,98,1,4,4,286,98,69,741,555,272,0,0,0,0,0
2009,1902594983,명지대학교 기록정보과학전문대학원,서울,0,0,0,0,8,15,28,53,36,68,32,2,0,17,2,4,0,14,10,74,40,32,5,4,58,32,0,1,0,16,8,0,1,17,10,8,0,0,0,7,6,1,0,0,32,0,0,0,0,0,0,0,0,0,0
2009,1915222823,충남대학교 교육대학원,대전,0,0,0,0,0,0,567,696,567,696,247,1,0,203,0,39,0,204,166,750,606,0,54,39,750,606,247,0,0,0,0,0,0,203,166,0,0,0,0,0,54,1,0,0,247,0,0,0,0,0,0,0,0,0,0
2009,1916681408,건국대학교 언론홍보대학원,서울,0,0,26,88,0,0,0,0,26,88,35,6,0,21,0,17,0,16,3,133,43,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,6,1,45,1,0,1,36,45,17,133,43,35,0,0,0,0,0
2009,1919025659,전주대학교 선교신학대학원,전북,0,0,25,79,0,0,0,0,25,79,30,1,0,28,0,7,0,9,10,94,32,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,15,1,0,0,25,15,7,94,32,30,0,0,0,0,0
2009,1924267768,연세대학교 연합신학대학원,서울,0,0,0,0,4,29,49,116,53,145,49,2,0,29,1,17,0,20,13,198,70,49,45,16,161,65,0,8,1,37,5,0,2,27,13,5,0,2,0,17,53,1,0,0,41,0,0,0,0,0,0,0,0,0,0
2009,1955403387,영남대학교 건축디자인대학원,경북,0,0,0,0,0,0,0,3,0,3,0,2,0,13,0,0,0,0,1,4,0,0,1,0,4,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1966331779,창원대학교 산업?정보대학원,경남,0,0,13,186,0,0,0,0,13,186,126,10,0,44,0,11,0,3,2,313,24,0,0,0,0,0,0,0,0,0,0,0,0,44,2,0,0,0,0,0,127,1,0,0,59,127,11,313,24,126,0,0,0,0,0
2009,1971639871,감리교신학대학교 대학원,서울,0,0,0,0,6,18,19,123,25,141,60,1,0,69,0,2,0,10,8,167,27,0,26,2,149,21,60,0,0,18,6,2,1,67,8,2,0,2,0,0,26,1,0,0,61,0,0,0,0,0,0,0,0,0,0
2009,1976607322,충남대학교 경영대학원,대전,0,0,43,227,0,0,0,0,43,227,98,1,0,41,0,10,0,24,4,270,53,0,0,0,0,0,0,0,0,0,0,0,0,41,4,0,0,0,0,0,43,1,0,0,98,43,10,270,53,98,0,0,0,0,0
2009,1983657777,성균관대학교 디자인대학원,서울,0,0,75,120,0,0,0,0,75,120,51,5,0,39,0,16,0,37,29,144,91,0,0,0,0,0,0,0,0,0,0,0,0,39,29,0,0,0,0,0,24,1,0,0,60,24,16,144,91,51,0,0,0,0,0
2009,1997641742,조선대학교 치의학전문대학원,광주,0,0,0,0,0,0,35,76,35,76,80,1,0,0,0,1,0,36,0,80,36,0,4,1,80,36,80,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,80,0,0,0,0,0,0,0,0,0,0
2009,1999818623,아세아연합신학대학교 선교대학원,경기,0,0,0,0,0,0,14,19,14,19,30,1,0,12,0,8,0,4,3,35,22,0,16,8,35,22,30,0,0,0,0,0,0,12,3,0,0,0,0,0,16,1,0,0,7,0,0,0,0,0,0,0,0,0,0
2009,2002379596,한국성서대학교 보육대학원,서울,0,0,36,40,0,0,0,0,36,40,20,1,0,12,0,0,0,17,10,40,36,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,1,0,0,20,0,0,40,36,20,0,0,0,0,0
2009,2009726166,동덕여자대학교 교육대학원,서울,0,0,7,7,0,0,0,0,7,7,7,1,0,4,0,0,0,6,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,0,6,0,0,7,7,7,0,0,0,0,0
2009,2025592505,영남대학교 공학대학원,경북,0,0,5,133,0,0,0,0,5,133,40,8,0,49,0,1,0,1,4,159,6,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,26,1,0,0,45,26,1,159,6,40,0,0,0,0,0
2009,2031110882,남부대학교 태권도체육대학원,광주,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2037459135,부산외국어대학교 국제통상대학원,부산,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2049241006,명지대학교 문화예술대학원,서울,0,0,66,85,0,0,0,0,66,85,40,7,0,20,1,23,0,32,14,111,89,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,1,26,1,0,0,42,26,23,111,89,40,0,0,0,0,0
2009,2059357762,강남대학교 교육대학원,경기,0,0,174,221,0,0,0,0,174,221,118,11,0,79,3,13,0,90,58,236,187,0,0,0,0,0,0,0,0,0,0,0,0,79,58,0,0,0,0,5,15,1,0,0,124,15,13,236,187,118,0,0,0,0,0
2009,2063185811,명지대학교 기록과학대학원,서울,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2069938540,아주대학교 의학전문대학원,경기,0,0,0,0,0,0,12,20,12,20,20,1,0,0,0,0,0,12,0,20,12,0,0,0,20,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0
2009,2083666622,목원대학교 언론광고홍보대학원,대전,0,0,3,8,0,0,0,0,3,8,30,2,0,7,0,1,0,3,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,10,1,0,0,5,10,1,18,4,30,0,0,0,0,0
2009,2094637930,세종대학교 산업경영대학원,서울,0,0,0,0,0,0,3,10,3,10,0,4,0,70,0,1,0,0,16,19,4,0,9,1,19,4,0,0,0,0,0,0,0,70,16,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2107814013,단국대학교 부동산?건설대학원,경기,0,0,37,189,0,0,0,0,37,189,90,5,0,0,0,2,0,27,0,203,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,105,14,2,203,39,90,0,0,0,0,0
2009,2109982848,전북대학교 정보과학대학원,전북,0,0,15,24,0,0,0,0,15,24,20,6,0,14,0,2,0,4,6,29,17,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,5,1,0,0,6,5,2,29,17,20,0,0,0,0,0
2009,2118588984,인하대학교 정보통신대학원,인천,0,0,0,0,1,27,7,41,8,68,40,1,0,25,0,0,0,6,4,70,8,0,2,0,43,7,40,0,0,27,1,8,1,25,4,8,0,0,0,10,2,1,0,0,28,0,0,0,0,0,0,0,0,0,0
2009,2124032258,아주대학교 법학전문대학원,경기,0,0,0,0,0,0,11,48,11,48,50,1,0,0,3,1,0,12,0,49,12,0,1,1,49,12,50,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,0,0,49,0,0,0,0,0,0,0,0,0,0
2009,2140987575,우석대학교 경영행정문화대학원,전북,0,0,45,83,0,0,0,0,45,83,30,11,0,32,0,13,0,33,16,99,58,0,0,0,0,0,0,0,0,0,0,0,0,32,16,0,0,0,0,0,16,1,0,0,60,16,13,99,58,30,0,0,0,0,0
2009,2161078393,세종대학교 관광대학원,서울,0,0,148,239,0,0,0,0,148,239,100,3,0,59,0,18,0,50,32,272,166,0,0,0,0,0,0,0,0,0,0,0,0,59,32,0,0,0,0,2,33,1,0,0,90,33,18,272,166,100,0,0,0,0,0
2009,2172015368,강원대학교 일반대학원,강원,0,0,0,0,150,541,378,1003,528,1544,526,85,0,474,0,151,0,211,155,1967,679,0,247,100,1250,478,526,176,51,717,201,256,75,361,135,256,20,113,0,0,423,1,0,0,664,0,0,0,0,0,0,0,0,0,0
2009,2174410581,대구가톨릭대학교 교육대학원,경북,0,0,0,0,0,0,453,533,453,533,227,22,0,205,0,43,0,158,158,589,496,0,56,43,589,496,227,0,0,0,0,0,0,205,158,0,0,0,0,0,56,1,0,0,188,0,0,0,0,0,0,0,0,0,0
2009,2174879431,루터대학교 복지재활대학원,경기,0,0,22,33,0,0,0,0,22,33,30,2,0,4,0,1,0,13,1,34,23,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,16,1,1,34,23,30,0,0,0,0,0
2009,2179790556,건국대학교 디자인대학원,서울,0,0,166,206,0,0,0,0,166,206,80,12,0,36,0,94,0,78,34,329,260,0,0,0,0,0,0,0,0,0,0,0,0,36,34,0,0,0,15,0,123,1,0,1,97,123,94,329,260,80,0,0,0,0,0
2009,2185023009,한국체육대학교 사회체육대학원,서울,0,0,62,261,0,0,0,0,62,261,96,6,0,53,0,8,0,23,13,303,70,0,0,0,0,0,0,0,0,0,0,0,0,53,13,0,0,0,0,0,42,1,0,0,96,42,8,303,70,96,0,0,0,0,0
2009,2194778203,상명대학교 대학원,서울,0,0,0,0,93,168,152,249,245,417,130,28,0,123,0,53,1,117,62,504,298,0,60,39,309,191,130,27,14,195,107,53,26,101,51,53,11,22,3,3,87,1,0,3,193,0,0,0,0,0,0,0,0,0,0
2009,2210978746,대구가톨릭대학교 보건과학대학원,경북,0,0,48,63,0,0,0,0,48,63,50,5,0,27,0,2,0,24,24,65,50,0,0,0,0,0,0,0,0,0,0,0,0,27,24,0,0,0,0,0,2,1,0,0,35,2,2,65,50,50,0,0,0,0,0
2009,2214201688,국민대학교 자동차공학전문대학원,서울,0,0,0,0,1,26,1,67,2,93,48,4,0,38,0,0,0,2,2,105,2,0,12,0,79,1,48,0,0,26,1,11,4,35,2,11,0,3,0,0,12,1,0,1,49,0,0,0,0,0,0,0,0,0,0
2009,2233732461,초당대학교 산업대학원(산업대),전남,0,0,87,204,0,0,0,0,87,204,100,9,0,89,0,3,0,47,29,209,90,0,0,0,0,0,0,0,0,0,0,0,0,89,29,0,0,0,0,0,5,1,0,0,109,5,3,209,90,100,0,0,0,0,0
2009,2233914315,공주교육대학교 교육대학원,충남,0,0,0,0,0,0,285,430,285,430,230,15,0,80,0,93,0,81,69,658,378,0,228,93,658,378,230,0,0,0,0,0,0,80,69,0,0,0,0,0,228,1,0,2,138,0,0,0,0,0,0,0,0,0,0
2009,2252227365,충남대학교 대학원,대전,0,0,0,0,354,1060,893,2092,1247,3152,946,82,0,1210,0,154,0,613,456,3565,1401,0,257,104,2349,997,946,156,50,1216,404,432,85,907,384,432,72,303,0,0,413,1,0,0,1564,0,0,0,0,0,0,0,0,0,0
2009,2267389357,충남대학교 평화안보대학원,대전,0,0,18,112,0,0,0,0,18,112,74,3,0,45,0,6,0,10,9,159,24,0,0,0,0,0,0,0,0,0,0,0,0,45,9,0,0,0,0,3,47,1,0,0,61,47,6,159,24,74,0,0,0,0,0
2009,2267945110,전북대학교 치의학전문대학원,전북,0,0,0,0,0,0,72,159,72,159,40,1,0,35,10,1,0,14,21,160,73,0,1,1,160,73,40,0,0,0,0,0,0,35,21,0,0,0,0,38,1,1,0,0,40,0,0,0,0,0,0,0,0,0,0
2009,2277199804,을지대학교 임상간호대학원,대전,0,0,44,47,0,0,0,0,44,47,15,5,0,17,0,3,0,22,17,50,47,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,3,1,0,0,24,3,3,50,47,15,0,0,0,0,0
2009,2281693577,숭실대학교 대학원,서울,0,0,0,0,115,461,400,971,515,1432,380,40,0,400,0,50,0,189,154,1578,565,0,94,37,1065,437,380,52,13,513,128,223,37,323,141,223,13,77,0,0,146,1,0,0,785,0,0,0,0,0,0,0,0,0,0
2009,2284731984,아주대학교 공공정책대학원,경기,0,0,86,222,0,0,0,0,86,222,130,2,0,85,0,6,1,39,49,242,92,0,0,0,0,0,0,0,0,0,0,0,0,85,49,0,0,0,0,0,20,1,0,1,127,20,6,242,92,130,0,0,0,0,0
2009,2289456963,동국대학교 법무대학원,서울,0,0,2,15,0,0,0,0,2,15,20,1,0,0,0,0,0,2,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,15,2,20,0,0,0,0,0
2009,2299522757,한국국제대학교 관광대학원,경남,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2304858207,이화여자대학교 정보과학대학원,서울,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2009,2318776726,부산대학교 산업대학원,부산,0,0,39,406,0,0,0,0,39,406,186,16,0,140,0,4,0,16,8,439,43,0,0,0,0,0,0,0,0,0,0,0,0,140,8,0,0,0,0,0,33,1,0,0,167,33,4,439,43,186,0,0,0,0,0
2009,2327894628,극동대학교경영행정대학원,충북,0,0,8,37,0,0,0,0,8,37,32,3,0,18,0,2,0,5,5,41,10,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,4,1,0,0,15,4,2,41,10,32,0,0,0,0,0
2009,2333942472,한동대학교 교육대학원,경북,0,0,0,0,0,0,38,55,38,55,30,2,0,10,1,6,0,17,6,68,44,0,13,6,68,44,30,0,0,0,0,0,0,10,6,0,0,0,1,1,13,1,0,0,21,0,0,0,0,0,0,0,0,0,0
2009,2353963553,중앙대학교 대학원,서울,0,0,0,0,293,679,913,1808,1206,2487,918,79,0,784,0,259,3,549,361,3011,1465,0,353,173,2161,1086,918,171,86,850,379,345,59,608,292,345,69,176,0,1,524,1,6,5,1146,0,0,0,0,0,0,0,0,0,0
2009,2360018908,이화여자대학교 법학전문대학원,서울,0,0,0,0,0,0,99,99,99,99,100,1,0,0,9,1,0,100,0,100,100,0,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0
2009,2365366697,인하대학교 대학원,인천,0,0,0,0,178,615,414,1320,592,1935,609,52,0,611,0,38,0,335,164,2062,630,0,67,23,1387,437,609,60,15,675,193,239,50,464,133,239,31,147,0,0,127,1,0,0,1027,0,0,0,0,0,0,0,0,0,0
