공시년도,개방ID,학교명,학교급명,시도교육청명,공시차수,급식사고발생유무,급식사고발생일자,급식사고귀책사유내용,급식사고처리현황내용,입력일련번호,급식사고학생수,급식사고발생건수
2011,1573938548,고흥남양중학교,중학교,전라남도교육청,2,Y,20110228, ,해당사항없음,79,0,1
2011,1584989786,서천여자중학교,중학교,충청남도교육청,2,Y,20110412, ,없음,17,0,1
2011,1585378706,안법고등학교,고등학교,경기도교육청,2,Y,20110420, ,급식사고 발생건수 없음,298,0,1
2011,1590574145,영암낭주고등학교,고등학교,전라남도교육청,2,Y,101, ,급식사고 미발생/제외처리,124,0,1
2011,1602763712,야동초등학교,초등학교,충청북도교육청,2,Y,20110228, ,급식사고 발생 건수 없음,52,0,1
2011,1620115995,상촌초등학교,초등학교,충청북도교육청,2,Y,20110419, ,해당없음,50,0,1
2011,1626766264,화순동복중학교,중학교,전라남도교육청,2,Y,101, ,해당없음,13,0,1
2011,1630772948,이리서초등학교,초등학교,전북특별자치도교육청,2,Y,20110228, ,해당없음,78,0,1
2011,1636681318,효촌초등학교,초등학교,경기도교육청,2,Y,101, ,해당없음,292,0,1
2011,1647046446,서울일원초등학교,초등학교,서울특별시교육청,2,Y,20110302, ,해당사항없음,98,0,1
2011,1693582773,부천수주초등학교,초등학교,경기도교육청,2,Y,20100401, ,없음,122,0,1
2011,1747511804,가천초등학교,초등학교,전북특별자치도교육청,2,Y,20101231, ,급식사고 발생 하지 않음,39,0,1
2011,1753514587,제주동여자중학교,중학교,제주특별자치도교육청,2,Y,20110418, ,없음,25,0,1
2011,1760185778,불로중학교,중학교,대구광역시교육청,2,Y,20110416, ,없음,49,0,1
2011,1763101875,소래고등학교,고등학교,경기도교육청,2,Y,20100611, ,추정감염원 및 감염경 급수로 추정하여 능동 모니터링급식 및 정수기 사용 중단개인위생 강화급식시설 소독 실시하였음,258,544,1
2011,1767010390,춘양초등학교,초등학교,전라남도교육청,2,Y,20110331, ,2010년도 급식사고 0건,56,0,1
2011,1772487461,문충초등학교,초등학교,경상북도교육청,2,Y,20110420, ,급식사고 미발생,179,0,1
2011,1773435890,목포혜인여자고등학교,고등학교,전라남도교육청,2,Y,20110228, ,해당없음,96,0,1
2011,1775361180,북천초등학교,초등학교,경상남도교육청,2,Y,101, ,급식사고발생없음,111,0,1
2011,1789627313,대제중학교,중학교,충청북도교육청,2,Y,20110419, ,해당없음,49,0,1
2011,1799703836,진봉초등학교,초등학교,전북특별자치도교육청,2,Y,101, ,해당사항없음,53,0,1
2011,1805325210,서울반원초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,해당없음,99,0,1
2011,1810945510,충남체육고등학교,고등학교,충청남도교육청,2,Y,20110415, ,해당사항 없음,55,0,1
2011,1814661979,달전초등학교,초등학교,경상북도교육청,2,Y,20110420, ,급식사고 미 발생,63,0,1
2011,1843400776,전남조리과학고등학교,고등학교,전라남도교육청,2,Y,101, ,급식사고발생 없음,98,0,1
2011,1847174108,낙안초등학교,초등학교,전라남도교육청,2,Y,20110420, ,0,73,0,1
2011,1862383306,서울청파초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,급식사고 없음,113,0,1
2011,1875120580,창녕옥야고등학교,고등학교,경상남도교육청,2,Y,20110420, ,해당사항없음,106,0,1
2011,1878157913,진주초등학교,초등학교,강원특별자치도교육청,2,Y,20110412, ,사고발생 없음,8,0,1
2011,1879515111,수원공업고등학교,고등학교,경기도교육청,2,Y,20110415, ,해당사항없음,188,0,1
2011,1899090945,정주고등학교,고등학교,전북특별자치도교육청,2,Y,20110420, ,해당없음,98,0,1
2011,1904590547,충주중산고등학교,고등학교,충청북도교육청,2,Y,20110418, ,이상없음,44,0,1
2011,1919242918,담양수북중학교,중학교,전라남도교육청,2,Y,20100301, ,해당사항없음,38,0,1
2011,1927450478,은풍초등학교,초등학교,경상북도교육청,2,Y,101, ,급식사고 미발생,43,0,1
2011,1939792931,태광중학교,중학교,경기도교육청,2,Y,20110415, ,무,186,0,1
2011,1958963215,서울여자상업고등학교,고등학교,서울특별시교육청,2,Y,20110415, ,발생 없음,65,0,1
2011,1979003608,송탄중학교,중학교,경기도교육청,2,Y,20110101, ,해당없음.,300,0,1
2011,1996918618,서울연천초등학교,초등학교,서울특별시교육청,2,Y,101, ,사고 발생 없음,152,0,1
2011,2006910383,춘천기계공업고등학교,고등학교,강원특별자치도교육청,2,Y,101, ,무,76,0,1
2011,2016563117,장성하이텍고등학교,고등학교,전라남도교육청,2,Y,20110401, ,급식사고 미 발생,81,0,1
2011,2018293142,한송초등학교,초등학교,충청북도교육청,2,Y,20100301, ,해당없음,39,0,1
2011,2062694966,백화고등학교,고등학교,전북특별자치도교육청,2,Y,20110420, ,해당없음,63,0,1
2011,2066553056,예천남부초등학교,초등학교,경상북도교육청,2,Y,20101231, ,발생 없음,144,0,1
2011,2104735374,주생초등학교,초등학교,전북특별자치도교육청,2,Y,20110228, ,해당없음,76,0,1
2011,2120725095,강진여자중학교,중학교,전라남도교육청,2,Y,20110414, ,해당없음 (급식 사고 없음 급식사고 발생일자는 학교정보공시 입력 일자로 입력함),26,0,1
2011,2128799617,공주신월초등학교,초등학교,충청남도교육청,2,Y,20110415, ,사건 발생 없음,74,0,1
2011,2137888014,순천효천고등학교,고등학교,전라남도교육청,2,Y,20110420, ,급식사고없음,90,0,1
2011,2143726110,장천초등학교,초등학교,경기도교육청,2,Y,101, ,급식 사고 발생 없음.,51,0,1
2011,2148345947,대일외국어고등학교,고등학교,서울특별시교육청,2,Y,20110420, ,해당없음,186,0,1
2011,2189419686,충훈고등학교,고등학교,경기도교육청,2,Y,20100304, ,"1.사고원인:Noro-virus  2.만안구 보건소 역학조사 실시  3.학교-급식중단,위생관리 강화",137,105,1
2011,2202397823,창북중학교,중학교,서울특별시교육청,2,Y,20100913, ,"1. 사고원인 : 불명  2. 식중독사고에 대한 조치내용    가. 학   교 : 학교급식 임시 중단 및 단축수업 실시, 환자 발생 현황 보고, 학생 및 조리원 보건위생교육 실시, 학교소독    나. 교육청 : 역학조사 수행 협조 및 환자 발생 현황 파악, 학교 식중독 대책반 업무지원(학교위생관리지도 등)    다. 보건소 : 역학조사(설문조사 및 환자가검물, 보존식, 환경검체 검사) 수행 및 결과 통보",25,78,1
2011,2208643078,김해삼계중학교,중학교,경상남도교육청,2,Y,20110420, ,해당사항 없음,112,0,1
2011,2209880650,용산고등학교,고등학교,서울특별시교육청,2,Y,101, ,해당없음,79,0,1
2011,2210922420,신곡중학교,중학교,경기도교육청,2,Y,20110401, ,해당없음,21,0,1
2011,2216334044,서울디지텍고등학교,고등학교,서울특별시교육청,2,Y,20110101, ,해당없음,32,0,1
2011,2223600149,성내중학교,중학교,전북특별자치도교육청,2,Y,20110412, ,해당없음,32,0,1
2011,2231047034,영주초등학교,초등학교,경상북도교육청,2,Y,101, ,급식사고 없음,14,0,1
2011,2231304526,서울가원초등학교,초등학교,서울특별시교육청,2,Y,20110228, ,급식사고 없음,28,0,1
2011,2270548999,신명초등학교,초등학교,경상남도교육청,2,Y,20110101, ,급식사고 미발생,118,0,1
2011,2290387690,성도고등학교,고등학교,부산광역시교육청,2,Y,20100708, ,"학교 식중독 파악, 교육청 역학조사 수행 및 학교 위생관리 실태조사, 보건소 환자 설문조사 및 채변검사 가검물 채취",27,23,1
2011,2290387690,성도고등학교,고등학교,부산광역시교육청,2,Y,20100709, ,"학교 추가환자 조사 및 교내방역 실시, 교육청 추가환자 파악 및 급식실 위생관리 지도, 보건소 급식소 환경 조사 및 조리종사원 채변검사 가검물 수거",28,10,1
2011,2290387690,성도고등학교,고등학교,부산광역시교육청,2,Y,20100712, ,"학교 기존환자 추이 및 추가환자 현황 조사, 교육청 기존환자 추이 및 추가환자 파악 지도",29,4,1
2011,2290387690,성도고등학교,고등학교,부산광역시교육청,2,Y,20100716, ,"학교 급식소 소독 실시 및 자체 위생 점검, 역학검사결과 전달, 급식 재개일 결정, 보건소 역학조사결과 통보(학생채변 검사 결과 황색포도상구균 2명, 병원성대장균 1명 양성 판정)",30,0,1
2011,2302593886,서울공항초등학교,초등학교,서울특별시교육청,2,Y,20101231, ,2010학년도 급식사고 발생건수 없음,132,0,1
2011,2312085688,서울북성초등학교,초등학교,서울특별시교육청,2,Y,101, ,없 음,19,0,1
2011,2340490818,충일중학교,중학교,충청북도교육청,2,Y,20110416, ,없음,37,0,1
2011,2362900137,배명고등학교,고등학교,서울특별시교육청,2,Y,101, ,0,76,0,1
2011,2375511884,교동초등학교,초등학교,충청북도교육청,2,Y,20100401, ,없음,32,0,1
2011,2386870503,안좌초등학교,초등학교,전라남도교육청,2,Y,20110420, ,급식사고 발생하지 않음,97,0,1
2011,2390309631,내산초등학교,초등학교,부산광역시교육청,2,Y,20100401, ,미발생,74,0,1
2011,2401367843,과천외국어고등학교,고등학교,경기도교육청,2,Y,20101018, ,없음,81,0,1
2011,2433308660,군산동초등학교,초등학교,전북특별자치도교육청,2,Y,20110418, ,급식사고 발생 없음,86,0,1
2011,2454845726,북삼고등학교,고등학교,경상북도교육청,2, ,20100830, ,의심 환자가 발생하였나 검사 결과 이상 없는 것으로 밝혀짐 ,1,7,1
2011,2477513611,소답초등학교,초등학교,경상남도교육청,2, ,20101216, ,"사고원인(음식): 원인불명  환자보유균: 노로바이러스  유증상자 인지 및 신고, 식중독 대책반 가동 및 현황파악, 가정통신문발송, 방역실시, 역학조사반 협조로 대책 강구함.  학교장, 교감, 영양교사, 조리사, 조리종사원 주의 처분 받음. 치료 받은 학생 개인별 병원비 지급함.",43,107,1
2011,2486310720,대전삼육중학교,중학교,대전광역시교육청,2,Y,20110411, ,해당없음  ,12,0,1
2011,2501678705,석촌중학교,중학교,서울특별시교육청,2,Y,20110422, ,해당없음,131,0,1
2011,2504231095,여수석유화학고등학교,고등학교,전라남도교육청,2,Y,20110420, ,해당없음,94,0,1
2011,2526753604,중앙고등학교,고등학교,서울특별시교육청,2,Y,20110331, ,해당사항없음,199,0,1
2011,2552967905,강화여자중학교,중학교,인천광역시교육청,2,Y,20110401, ,발생없음.,29,0,1
2011,2590792417,길주중학교,중학교,경상북도교육청,2,Y,101, ,.,51,0,1
2011,2685988306,서울신당초등학교,초등학교,서울특별시교육청,2,Y,20110228, ,미발생-해당없음,156,0,1
2011,2689195692,금산중학교,중학교,전라남도교육청,2,Y,101, ,사고없음,50,0,1
2011,2691931545,노화고등학교,고등학교,전라남도교육청,2,Y,20110419, ,해당사항없음,75,0,1
2011,2746863186,경기외국어고등학교,고등학교,경기도교육청,2,Y,20110228, ,급식사고가 단 한건도 발생하지 않았습니다. ,167,0,1
2011,2753111124,태연학교,특수학교,울산광역시교육청,2,Y,20100401, ,앞으로도 급식사고가 발생하지 않도록 철저하게 위생(개인위생)관리를 하겠습니다.,29,0,1
2011,2754373908,청송초등학교,초등학교,경상북도교육청,2,Y,101, ,해당없음,136,0,1
2011,2760554254,제주중학교,중학교,제주특별자치도교육청,2,Y,20110415, ,없음,19,0,1
2011,2777818560,남녕고등학교,고등학교,제주특별자치도교육청,2,Y,20110412, ,2010.03.01~2011.02.28 급식사고 발생현황 없음,6,0,1
2011,2783998906,대평초등학교,초등학교,충청남도교육청,2,Y,20110415, ,급식사고 발생 없음,39,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100331, ,해당없음,13,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100430, ,해당없음,14,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100531, ,해당없음,15,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100630, ,해당없음,16,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100730, ,해당없음,17,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100831, ,해당없음,18,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20100930, ,해당없음,19,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20101029, ,해당없음,20,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20101130, ,해당없음,21,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20101231, ,해당없음,22,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20110131, ,해당없음,23,0,1
2011,2793206393,완산고등학교,고등학교,전북특별자치도교육청,2,Y,20110228, ,해당없음,24,0,1
2011,2810713171,동북초등학교,초등학교,서울특별시교육청,2,Y,20110401, ,미 발생,193,0,1
2011,2812511324,대구외국어고등학교,고등학교,대구광역시교육청,2,Y,20100806, ,"2010년 8월 7일 익명의 3학년 학부모가 3학년 부장 교사에게 귀가한 학생이 복통과 설사가 심하여 치료 중이라고 전화로 통보함. 또 다른 환자가 있는지 알아보기 위해 전교생을 대상으로 전언 조사를 함. 1,2 학년 학생 중에서는 설사나 복통 환자가 없고, 3학년 학생 20명에게서 설사, 복통의 증세가 나타남. 8월 9일 학생들이 등교 후 재조사한 결과 1,2,3학년에서 54명의 환자가 추가로 발생함. 식중독으로 의심되어 8월 8일부터 8월 18일까지 급식을 중단함. 8월 9일에는 학교급식소, 기숙사 및 기숙사 주변, 교내 모든 화장실의 방역 청소를 실시함. 복통이나 설사, 구토 등의 증상이 있는 학생은 77명이었으며, 이 중에서 증상이 가벼운 학생은 자가치료하거나 학교에서 약을 처방함. 증상이 심한 학생은 병원에서 통원치료를 받거나 약물 처방을 받고 8월 10일에 77명 전원이 완치됨. 급식은 8월 19일 개학날 재개함.",42,77,1
